architecture,alpha,train_seed,neighbor_mode,update,mean_success,mean_completion,mean_steps,mean_return,policy_loss,value_loss,entropy
shared,1.0,2,visible,7,0.5,0.9166666666666667,80.0,28.199999999999505,-0.0022779004348802015,0.47348172347924555,1.6004538259312728
shared,1.0,2,visible,8,0.75,0.9583333333333334,64.75,30.614999999999622,-0.001108254940162619,0.6882642473944969,1.597536480260627
shared,1.0,2,visible,9,0.25,0.8333333333333334,92.0,24.47999999999945,-0.0020187971432944116,0.6157664481535641,1.5938943555350982
shared,1.0,2,visible,10,0.25,0.8333333333333334,82.25,25.064999999999422,-0.0024172611811040415,0.8387084078575842,1.5875681054061785
shared,1.0,2,visible,11,0.5,0.7916666666666667,74.25,24.04499999999971,-0.001518917433274918,0.5624879061149729,1.5786084578436979
shared,1.0,2,visible,12,0.5,0.8333333333333333,70.25,25.78499999999968,-0.0038599609852545983,0.555520826958159,1.5741865182097774
shared,1.0,2,visible,13,0.0,0.7916666666666667,100.0,22.49999999999931,-0.0007825228435429447,0.5580003172049419,1.5791349557733005
shared,1.0,2,visible,14,0.25,0.7916666666666667,98.5,22.589999999999414,-0.0018393728151929348,0.4336134380295962,1.585663561756467
shared,1.0,2,visible,15,0.0,0.7916666666666667,100.0,22.49999999999919,-0.0016577836688542646,0.3705921217782191,1.593490421614252
shared,1.0,2,visible,16,0.0,0.75,100.0,20.999999999999602,-0.003733988592907244,0.30374332197919635,1.595443156085787
shared,1.0,2,visible,17,0.75,0.9583333333333334,65.5,30.56999999999955,-0.0013693432506071063,0.6486976650000572,1.5999715105514354
shared,1.0,2,visible,18,0.75,0.9583333333333334,54.25,31.244999999999735,-0.002420250810364509,0.5646776431641213,1.5991046879279573
shared,1.0,2,visible,19,1.0,1.0,61.75,32.29499999999959,-0.0026914916386718574,0.6203938734367933,1.597504955632543
shared,1.0,2,visible,20,0.25,0.8750000000000001,92.25,25.964999999999428,-0.0013729591863522207,0.6142893470839232,1.5926423329703414
shared,1.0,2,visible,21,0.75,0.9166666666666666,68.5,28.889999999999485,-0.0016921586781548292,0.6410269661797477,1.5910137877179393
shared,1.0,2,visible,22,0.0,0.75,100.0,20.999999999999524,-0.0013937582589991949,0.4349518548450712,1.591001970136187
shared,1.0,2,visible,23,0.5,0.875,82.0,26.579999999999576,-0.008391461468805872,0.5356633415902678,1.5916822271297086
shared,1.0,2,visible,24,0.75,0.9583333333333334,69.75,30.314999999999625,0.00012652136612354459,0.7138411897822857,1.5879973890914456
shared,1.0,2,visible,25,0.0,0.7083333333333333,100.0,19.499999999999208,-0.0013345172520464093,0.5143293828672898,1.5820648863632716
shared,1.0,2,visible,26,0.5,0.875,69.25,27.34499999999959,-0.002676238220395866,0.5403454973898019,1.573808141614932
shared,1.0,2,visible,27,0.25,0.6666666666666666,93.5,18.389999999999795,-0.005711691547614191,0.43517026891156874,1.571478890001049
shared,1.0,2,visible,28,0.5,0.875,89.75,26.11499999999937,-0.001425519316996919,0.4710349992428396,1.5671437323940551
shared,1.0,2,visible,29,1.0,1.0,49.5,33.02999999999969,-0.002224257826800156,0.6822160305830239,1.5442745766785946
shared,1.0,2,visible,30,0.5,0.9166666666666667,80.75,28.15499999999957,-0.0013157151903514912,0.43790298139447575,1.5557355847500771
independent,0.0,0,visible,1,0.5,0.8333333333333334,84.5,-0.06999999999998324,-0.02638733998310094,0.07292942532613407,1.602629525404084
independent,0.0,0,visible,2,0.75,0.9583333333333334,73.25,1.3550000000000337,-0.015218811911527887,0.0788198829110991,1.598186782663564
independent,0.0,0,visible,3,0.5,0.9166666666666667,81.0,0.6400000000000208,-0.010860838461536943,0.11608936620098853,1.5939101833720264
independent,0.0,0,visible,4,0.5,0.8333333333333334,88.25,-0.29499999999997994,-0.009590954300127104,0.07714614434459062,1.5872512705454798
independent,0.0,0,visible,5,0.75,0.9583333333333334,80.0,0.950000000000012,-0.00970932859885655,0.09514870252358494,1.582718080865772
independent,0.0,0,visible,6,0.25,0.7916666666666666,89.5,-0.6199999999999877,-0.00817971441452194,0.058311611579255546,1.5758910218605908
independent,0.0,0,visible,7,0.5,0.8333333333333333,80.25,0.1850000000000065,-0.009829159823370221,0.06833162798252508,1.573178726258677
independent,0.0,0,visible,8,1.0,1.0,73.0,1.6200000000000245,-0.009612392757779442,0.06750436145628344,1.5649431359766606
independent,0.0,0,visible,9,0.75,0.9583333333333334,76.75,1.1450000000000147,-0.008842416207720744,0.08040159264316253,1.5561756538082416
independent,0.0,0,visible,10,0.25,0.8333333333333334,94.0,-0.6399999999999795,-0.007205464210669184,0.06053716527732075,1.5566123431655499
independent,0.0,0,visible,11,0.25,0.875,95.25,-0.46499999999999087,-0.007813750107099088,0.04739681609675653,1.5558727606018314
independent,0.0,0,visible,12,0.75,0.9583333333333334,58.0,2.270000000000014,-0.014884722037045254,0.11492793880244632,1.547023915492104
independent,0.0,0,visible,13,0.5,0.9166666666666667,77.5,0.8500000000000297,-0.010515466944056168,0.06518201459063955,1.5468865214302874
independent,0.0,0,visible,14,1.0,1.0,41.0,3.54000000000003,-0.01796011823414215,0.11852287866317651,1.541229131218344
independent,0.0,0,visible,15,0.75,0.9583333333333334,64.25,1.8950000000000229,-0.009470013626952984,0.0945325412921999,1.541347280364967
independent,0.0,0,visible,16,0.75,0.9583333333333334,62.5,2.000000000000054,-0.011752593314749822,0.06399872557697936,1.5421686583046812
independent,0.0,0,visible,17,0.75,0.9166666666666666,81.5,0.6100000000000072,-0.010186307032493952,0.07728306853858848,1.5410029321611496
independent,0.0,0,visible,18,0.75,0.9583333333333334,56.25,2.3750000000000226,-0.014156162147001298,0.10195908758178496,1.5311450048582547
independent,0.0,0,visible,19,1.0,1.0,58.0,2.520000000000027,-0.0149777670989356,0.08415331194063656,1.5166628111407645
independent,0.0,0,visible,20,1.0,1.0,31.0,4.140000000000019,-0.02083389300903266,0.18037455617013118,1.5130420374573619
independent,0.0,0,visible,21,1.0,1.0,35.5,3.870000000000028,-0.021551948798018857,0.10839552561781741,1.5042722554753727
independent,0.0,0,visible,22,1.0,1.0,50.0,3.0000000000000417,-0.01635604782934166,0.08550324059900198,1.5065207237543934
independent,0.0,0,visible,23,0.75,0.9583333333333334,52.0,2.6300000000000385,-0.01469009314981345,0.09502208061563454,1.5047060057649249
independent,0.0,0,visible,24,1.0,1.0,36.5,3.8100000000000325,-0.022073199782948746,0.11767835975616285,1.4820379798172632
independent,0.0,0,visible,25,1.0,1.0,54.5,2.730000000000021,-0.017449558761595773,0.138996128459444,1.4910667773114865
independent,0.0,0,visible,26,1.0,1.0,32.75,4.0350000000000295,-0.025667399453270737,0.1325314989083011,1.4724908864052815
independent,0.0,0,visible,27,0.75,0.9583333333333334,41.25,3.2750000000000274,-0.023731063231674784,0.0901356244538194,1.4765427827797677
independent,0.0,0,visible,28,1.0,1.0,32.5,4.050000000000028,-0.0339962442186168,0.09020707564905167,1.454502995544552
independent,0.0,0,visible,29,1.0,1.0,26.0,4.440000000000023,-0.03162906075722929,0.17652038866322964,1.4461652882797962
independent,0.0,0,visible,30,1.0,1.0,51.75,2.8950000000000267,-0.018319080432704554,0.10611368450172899,1.462784123453974
independent,0.0,1,visible,1,0.0,0.7916666666666666,100.0,-1.2499999999999911,-0.024643018374597203,0.059159598669885495,1.6018404219420408
independent,0.0,1,visible,2,0.5,0.875,73.75,0.8250000000000076,-0.01425068251716416,0.07456776396397216,1.596537021582285
independent,0.0,1,visible,3,0.25,0.875,88.5,-0.05999999999997918,-0.009928453103490413,0.06811024293744955,1.5928134263422136
independent,0.0,1,visible,4,0.75,0.9583333333333334,59.75,2.1650000000000142,-0.013900546091307362,0.12621853870789201,1.5860414297839096
independent,0.0,1,visible,5,0.75,0.875,71.25,0.9750000000000202,-0.010823536056790421,0.06525434999936952,1.5852541814223928
independent,0.0,1,visible,6,0.25,0.7916666666666666,83.25,-0.24499999999998812,-0.009284711882444938,0.08921862437238459,1.5811668449359126
independent,0.0,1,visible,7,0.5,0.9166666666666667,86.0,0.3400000000000147,-0.010545512259940997,0.05913831211207101,1.577682064964521
independent,0.0,1,visible,8,0.5,0.8333333333333333,90.0,-0.39999999999999375,-0.009675780576042079,0.066277262369783,1.5735253591970428
independent,0.0,1,visible,9,0.75,0.9583333333333334,62.25,2.015000000000013,-0.01175192489834444,0.08951769819228435,1.5656021269517033
independent,0.0,1,visible,10,1.0,1.0,65.75,2.055000000000025,-0.009455978858984608,0.11716297097555527,1.559485568332633
independent,0.0,1,visible,11,0.5,0.875,68.5,1.1400000000000052,-0.011465597842686014,0.07485874154519118,1.5569250520510998
independent,0.0,1,visible,12,1.0,1.0,46.75,3.19500000000003,-0.014594653619305786,0.1288307640973457,1.5488629391137012
independent,0.0,1,visible,13,1.0,1.0,49.25,3.0450000000000292,-0.018279829164705528,0.12333926239711474,1.5390347655879195
independent,0.0,1,visible,14,0.5,0.9166666666666667,73.5,1.0900000000000127,-0.007822969207936814,0.06827529639549763,1.527160978904558
independent,0.0,1,visible,15,0.75,0.9583333333333334,69.0,1.610000000000027,-0.008894401934443253,0.09378519721615475,1.5154960665571722
independent,0.0,1,visible,16,0.5,0.9166666666666667,70.75,1.2550000000000194,-0.010362845054279332,0.07252432614636568,1.5051603609525432
independent,0.0,1,visible,17,1.0,1.0,60.25,2.3850000000000273,-0.013918460846744049,0.08623358574638777,1.5040964900472658
independent,0.0,1,visible,18,0.5,0.9166666666666667,69.5,1.3300000000000411,-0.011209154505370822,0.08826517412437829,1.5117035517017223
independent,0.0,1,visible,19,1.0,1.0,54.75,2.7150000000000287,-0.015439299136219246,0.11110396081317804,1.5118741376654594
independent,0.0,1,visible,20,1.0,1.0,51.25,2.9250000000000362,-0.017984605136871657,0.10922149255665559,1.5144031850445885
independent,0.0,1,visible,21,0.75,0.9583333333333334,54.25,2.495000000000025,-0.015115634861689183,0.0971338391063216,1.5097930525304484
independent,0.0,1,visible,22,0.75,0.9583333333333334,51.75,2.6450000000000378,-0.017228444899211066,0.07727476861011288,1.5100207062872713
independent,0.0,1,visible,23,0.75,0.9583333333333334,57.75,2.285000000000018,-0.013044913710934504,0.08224515345532919,1.5019069638701568
independent,0.0,1,visible,24,1.0,1.0,42.0,3.4800000000000284,-0.022240174669096033,0.10355288943890184,1.5061580985505147
independent,0.0,1,visible,25,0.75,0.9583333333333334,77.5,1.1000000000000298,-0.012871340628299777,0.06409995925227917,1.5103383704579905
independent,0.0,1,visible,26,1.0,1.0,47.75,3.135000000000038,-0.015420159010280954,0.0875108647157663,1.5069842866466192
independent,0.0,1,visible,27,1.0,1.0,52.75,2.835000000000033,-0.01613821279202057,0.09076925527821555,1.498021991583297
independent,0.0,1,visible,28,1.0,1.0,67.0,1.9800000000000433,-0.010559692975753468,0.0708873342338576,1.501945506232156
independent,0.0,1,visible,29,0.75,0.9583333333333334,54.75,2.465000000000032,-0.01498261825064598,0.08581354566546358,1.5018783320631137
independent,0.0,1,visible,30,0.75,0.9583333333333334,47.25,2.9150000000000356,-0.021264367803267317,0.08092595190502977,1.4914436953424095
independent,0.0,2,visible,1,0.25,0.8750000000000001,82.5,0.3000000000000139,-0.02605497864059382,0.06938923088231876,1.6030298150257805
independent,0.0,2,visible,2,0.25,0.8333333333333334,86.5,-0.18999999999995676,-0.014344058572005899,0.06514172580420458,1.5984181154608692
independent,0.0,2,visible,3,0.25,0.8750000000000001,78.5,0.54,-0.012610899402649858,0.08733928302732026,1.5932426717652384
independent,0.0,2,visible,4,1.0,1.0,59.25,2.445000000000027,-0.011883359338645663,0.18896416881290404,1.5901021522012304
independent,0.0,2,visible,5,0.75,0.9583333333333334,59.0,2.2100000000000217,-0.01293760144160448,0.09956069349776964,1.5858115427892914
independent,0.0,2,visible,6,0.5,0.8333333333333333,83.75,-0.024999999999988698,-0.008469796833068187,0.06817094095599273,1.5800420381465885
independent,0.0,2,visible,7,0.5,0.9166666666666667,77.0,0.8800000000000231,-0.009038100658174167,0.07432934695911336,1.574614327604895
independent,0.0,2,visible,8,0.5,0.875,79.25,0.4950000000000181,-0.008318910568438134,0.06846020645843127,1.5740168519522506
independent,0.0,2,visible,9,0.25,0.8333333333333334,95.0,-0.6999999999999827,-0.007344982346163781,0.06754764327770764,1.5659329641103161
independent,0.0,2,visible,10,1.0,1.0,64.0,2.160000000000017,-0.010526821401135039,0.10737607471031292,1.5594457841612535
independent,0.0,2,visible,11,0.75,0.9166666666666666,76.75,0.8950000000000183,-0.010137265262528583,0.07928880924332442,1.5578139443376635
independent,0.0,2,visible,12,0.75,0.9583333333333334,58.0,2.2700000000000142,-0.013245789808260086,0.08852884790005483,1.5583126616474887
independent,0.0,2,visible,13,0.5,0.9166666666666667,59.5,1.9300000000000075,-0.011781365051359719,0.07701415080554402,1.555566127497686
independent,0.0,2,visible,14,1.0,1.0,60.5,2.370000000000023,-0.013739786574742618,0.08661485996544549,1.5502693167584622
independent,0.0,2,visible,15,1.0,1.0,53.0,2.820000000000035,-0.013966459807360028,0.10567392623782758,1.5484789680689997
independent,0.0,2,visible,16,0.75,0.9583333333333334,61.0,2.0900000000000354,-0.011328562022500365,0.08724595686537055,1.543634891274273
independent,0.0,2,visible,17,0.75,0.9583333333333334,68.25,1.655000000000043,-0.011106185893934637,0.06976484411515271,1.5358648114973767
independent,0.0,2,visible,18,1.0,1.0,48.75,3.0750000000000415,-0.014593214691515847,0.08102362077687507,1.5278975879941257
independent,0.0,2,visible,19,0.75,0.9583333333333334,40.75,3.305000000000023,-0.01768978587723345,0.08440189919084325,1.5214445512708121
independent,0.0,2,visible,20,0.75,0.9583333333333334,51.5,2.660000000000025,-0.016767387651597555,0.08725699847877817,1.5082848401827234
independent,0.0,2,visible,21,0.75,0.9583333333333334,41.5,3.260000000000022,-0.023585608157468282,0.07870383668639132,1.4997834056814723
independent,0.0,2,visible,22,0.5,0.9166666666666667,81.25,0.6250000000000469,-0.008946074528223196,0.051763700147300806,1.49835694208192
independent,0.0,2,visible,23,1.0,1.0,53.75,2.7750000000000283,-0.01373167492228254,0.08633166030374952,1.4958708852053035
independent,0.0,2,visible,24,1.0,1.0,46.5,3.2100000000000266,-0.015498308147495442,0.11491238818435434,1.4950680565187058
independent,0.0,2,visible,25,1.0,1.0,39.0,3.6600000000000317,-0.023620942419063182,0.10452755806296964,1.482850762005361
independent,0.0,2,visible,26,1.0,1.0,39.25,3.6450000000000213,-0.025844849785191654,0.10953462437707956,1.475507123878472
independent,0.0,2,visible,27,1.0,1.0,20.25,4.785000000000013,-0.037907699994998156,0.18938972660613437,1.4535112132297876
independent,0.0,2,visible,28,1.0,1.0,20.75,4.75500000000002,-0.04337684687536424,0.11962979884405127,1.430236953928751
independent,0.0,2,visible,29,1.0,1.0,21.0,4.74000000000002,-0.040432360948156956,0.13040026865832424,1.4620355200834811
independent,0.0,2,visible,30,1.0,1.0,41.0,3.540000000000032,-0.022324598395505695,0.12801985073935307,1.4551847937650646
independent,0.25,0,visible,1,0.5,0.8333333333333334,84.5,6.18000000000008,-0.026281804334194695,0.10200972797977133,1.6024198648704229
independent,0.25,0,visible,2,0.75,0.9583333333333334,66.0,8.977500000000077,-0.013030851935783494,0.15475236433439374,1.5989314669468737
independent,0.25,0,visible,3,0.5,0.9166666666666667,91.0,6.915000000000084,-0.008241658477039506,0.1161327256052197,1.5952425307019495
independent,0.25,0,visible,4,0.75,0.875,55.75,8.46750000000004,-0.012665563827940117,0.16253462446317327,1.5914632641532676
independent,0.25,0,visible,5,0.75,0.875,76.0,7.252500000000075,-0.009872059700472719,0.13953394599610383,1.586718975505148
independent,0.25,0,visible,6,0.25,0.7916666666666666,87.5,5.437500000000084,-0.008674669817349096,0.11463411593983204,1.5849043545137624
independent,0.25,0,visible,7,1.0,1.0,49.75,10.515000000000047,-0.012944982403298168,0.1708140484730869,1.5781100088334534
independent,0.25,0,visible,8,0.5,0.9166666666666667,80.5,7.545000000000096,-0.008585521588424476,0.0912924116195271,1.5765256900846218
independent,0.25,0,visible,9,0.75,0.9583333333333334,47.25,10.102500000000052,-0.009583423409959126,0.16193338648420247,1.5707933987265246
independent,0.25,0,visible,10,0.75,0.9583333333333334,71.25,8.662500000000076,-0.009232523312967604,0.11643186348740224,1.5706270208915563
independent,0.25,0,visible,11,0.5,0.875,89.0,6.472500000000094,-0.008081879389709303,0.08248131870757623,1.5661994158724497
independent,0.25,0,visible,12,0.75,0.9583333333333334,75.75,8.392500000000073,-0.007956443314293205,0.10582145339452231,1.5652041413475362
independent,0.25,0,visible,13,0.5,0.875,78.25,7.117500000000094,-0.008406001418980331,0.08221354650151494,1.5650987350156358
independent,0.25,0,visible,14,0.75,0.9583333333333334,49.75,9.952500000000061,-0.013477520851489531,0.16604915929128836,1.5518417299204923
independent,0.25,0,visible,15,0.5,0.9166666666666667,78.0,7.695000000000077,-0.008512063162634339,0.0895154069840342,1.549801615356315
independent,0.25,0,visible,16,0.75,0.9166666666666666,62.25,8.640000000000075,-0.009448560814419213,0.11682713244395677,1.549694248191628
independent,0.25,0,visible,17,0.25,0.875,90.5,6.382500000000087,-0.0067443108249311155,0.07223659240357912,1.5414399858650685
independent,0.25,0,visible,18,0.5,0.9166666666666667,80.0,7.575000000000092,-0.00741344627880997,0.08820048088007243,1.5394905405534283
independent,0.25,0,visible,19,1.0,1.0,68.25,9.405000000000078,-0.011953365479951348,0.10602909327182386,1.527439069617875
independent,0.25,0,visible,20,0.75,0.9583333333333334,68.0,8.857500000000078,-0.011362126178598123,0.08811692829612068,1.5365316844343315
independent,0.25,0,visible,21,0.75,0.9583333333333334,67.5,8.887500000000083,-0.012096152016330262,0.07850819813507239,1.5220287247365822
independent,0.25,0,visible,22,0.75,0.9583333333333334,66.0,8.977500000000074,-0.011263833548940458,0.08757887182251062,1.521482520096199
independent,0.25,0,visible,23,1.0,1.0,46.75,10.695000000000054,-0.016654935775212855,0.08875405591585529,1.508280497165497
independent,0.25,0,visible,24,1.0,1.0,46.75,10.69500000000005,-0.013221253391357964,0.1349439396033644,1.506184021025776
independent,0.25,0,visible,25,0.75,0.9583333333333334,68.75,8.812500000000075,-0.010208626326157972,0.13329152373599681,1.4989808278846775
independent,0.25,0,visible,26,0.5,0.875,70.5,7.582500000000081,-0.011398240694376798,0.08110199659534045,1.4962698310362548
independent,0.25,0,visible,27,0.75,0.9583333333333334,43.5,10.327500000000052,-0.012612750908363534,0.12330474068079193,1.5063425170216551
independent,0.25,0,visible,28,1.0,1.0,31.75,11.59500000000003,-0.027161323455205014,0.17671225981469119,1.4831194633014813
independent,0.25,0,visible,29,1.0,1.0,50.5,10.470000000000054,-0.01228853816344679,0.09194206512852844,1.4817844643397537
independent,0.25,0,visible,30,1.0,1.0,28.75,11.77500000000003,-0.018764524773840992,0.15435314766571145,1.460463392950378
independent,0.25,1,visible,1,0.0,0.7916666666666666,100.0,4.687500000000098,-0.024531067659799483,0.08654504952507613,1.6025113630297236
independent,0.25,1,visible,2,0.0,0.7916666666666667,100.0,4.687500000000123,-0.01141987858103015,0.0700292802155416,1.598884201440247
independent,0.25,1,visible,3,0.75,0.9583333333333334,65.5,9.007500000000062,-0.011616551790228394,0.13384357214239298,1.5975299923380177
independent,0.25,1,visible,4,0.75,0.9583333333333334,80.0,8.137500000000093,-0.01121945727722181,0.11531620933923932,1.5940694680770593
independent,0.25,1,visible,5,1.0,1.0,78.25,8.805000000000092,-0.00871584060139055,0.07549628948568064,1.5930864789984518
independent,0.25,1,visible,6,0.25,0.8333333333333334,93.25,5.655000000000096,-0.00766278720020001,0.08644184206245188,1.5889307807165596
independent,0.25,1,visible,7,0.5,0.9166666666666667,93.5,6.765000000000111,-0.006641637907225907,0.08110689781946982,1.585603804827911
independent,0.25,1,visible,8,0.75,0.9583333333333334,65.5,9.007500000000075,-0.010235787446346166,0.13268543590615642,1.5838475900452058
independent,0.25,1,visible,9,0.75,0.8333333333333334,67.5,7.2000000000000615,-0.01201466361596368,0.1012636879903344,1.576437891497206
independent,0.25,1,visible,10,0.75,0.9583333333333334,68.5,8.827500000000079,-0.008017804004109846,0.11569546739166121,1.5696768046247271
independent,0.25,1,visible,11,0.5,0.8333333333333334,79.5,6.480000000000084,-0.009539265658044653,0.10091566410360053,1.565657552525119
independent,0.25,1,visible,12,0.75,0.9166666666666666,72.75,8.010000000000078,-0.008457732409707814,0.10653441874987783,1.5513330023863139
independent,0.25,1,visible,13,0.75,0.9583333333333334,71.25,8.662500000000085,-0.010268437393830659,0.1080877010091716,1.5520110478184357
independent,0.25,1,visible,14,1.0,1.0,58.0,10.020000000000067,-0.008980232671424863,0.08494303778130972,1.545481013166536
independent,0.25,1,visible,15,0.0,0.8333333333333334,100.0,5.250000000000109,-0.006486695649610424,0.09138069353871177,1.5435133650920332
independent,0.25,1,visible,16,1.0,1.0,52.5,10.350000000000044,-0.014252579395164578,0.09977028001518451,1.5344083793729733
independent,0.25,1,visible,17,1.0,1.0,40.0,11.100000000000044,-0.017591681288234764,0.1387264366438152,1.5275888598501763
independent,0.25,1,visible,18,0.75,0.9583333333333334,85.5,7.807500000000103,-0.00931588916776809,0.11047972463991491,1.5276201804938097
independent,0.25,1,visible,19,1.0,1.0,43.75,10.87500000000005,-0.01714548833687446,0.1414849229345675,1.507927037201395
independent,0.25,1,visible,20,1.0,1.0,34.0,11.460000000000035,-0.017661669622844076,0.1750688396933269,1.493037829787933
independent,0.25,1,visible,21,0.25,0.8750000000000001,90.25,6.397500000000093,-0.008945596493054339,0.11210422535315855,1.493092004702708
independent,0.25,1,visible,22,0.75,0.9583333333333334,52.5,9.78750000000006,-0.014905376881396306,0.11350006482493709,1.4932690448479036
independent,0.25,1,visible,23,1.0,1.0,44.0,10.860000000000051,-0.019780554402433998,0.11495412294099243,1.4798854296180635
independent,0.25,1,visible,24,1.0,1.0,49.0,10.560000000000057,-0.0173428291303764,0.10750469732274537,1.4989749602560307
independent,0.25,1,visible,25,1.0,1.0,40.75,11.055000000000048,-0.01789501635248567,0.1401002244647341,1.4649998691241866
independent,0.25,1,visible,26,1.0,1.0,45.25,10.785000000000053,-0.01441493989332035,0.12404696112247855,1.4746299655832023
independent,0.25,1,visible,27,0.75,0.9583333333333334,61.75,9.23250000000007,-0.01175754742726525,0.11027633601295404,1.4661918589316782
independent,0.25,1,visible,28,0.75,0.9583333333333334,75.75,8.392500000000094,-0.007957989151694858,0.0723088872253037,1.4791932279262598
independent,0.25,1,visible,29,0.75,0.9583333333333334,60.75,9.292500000000073,-0.012576794602470605,0.09559531362571656,1.4857548293355738
independent,0.25,1,visible,30,1.0,1.0,45.75,10.755000000000056,-0.018021486548813425,0.1417269195674824,1.4752866350018856
independent,0.25,2,visible,1,0.25,0.8750000000000001,82.5,6.8625000000001,-0.025552966922939218,0.10105680304978842,1.603314693525762
independent,0.25,2,visible,2,0.25,0.7916666666666667,86.5,5.4975000000000875,-0.014235814383991477,0.08192207126641717,1.5986982028492633
independent,0.25,2,visible,3,0.25,0.8333333333333334,83.0,6.270000000000092,-0.011245686138007152,0.0877636152950743,1.5943755978925793
independent,0.25,2,visible,4,0.75,0.9583333333333334,75.0,8.437500000000066,-0.011153906508861599,0.10835795248373599,1.5912200319197274
independent,0.25,2,visible,5,0.25,0.8750000000000001,95.75,6.0675000000001145,-0.007143071381711552,0.09395724667962811,1.5882056555298096
independent,0.25,2,visible,6,0.5,0.875,83.25,6.817500000000056,-0.008251098887583352,0.0839497974201543,1.584755887677739
independent,0.25,2,visible,7,0.75,0.9583333333333334,61.75,9.23250000000007,-0.013791800160851264,0.14014717240922098,1.5811929810362144
independent,0.25,2,visible,8,1.0,1.0,65.75,9.555000000000081,-0.00928150717466854,0.08561106778049571,1.5726138683974689
independent,0.25,2,visible,9,0.75,0.9583333333333334,56.25,9.562500000000059,-0.015283384113280328,0.15205256158580974,1.5583153620663097
independent,0.25,2,visible,10,0.75,0.9583333333333334,71.0,8.677500000000078,-0.007494498269225801,0.12278353131449422,1.5408967146777952
independent,0.25,2,visible,11,0.75,0.9583333333333334,57.75,9.472500000000068,-0.012229288241398498,0.09402940265434097,1.5248024650661274
independent,0.25,2,visible,12,0.25,0.7499999999999999,80.75,5.280000000000093,-0.010226737464893944,0.10177443104117341,1.5251920644125008
independent,0.25,2,visible,13,1.0,1.0,66.5,9.510000000000081,-0.009283030835640785,0.08907939524858598,1.5135395805606418
independent,0.25,2,visible,14,0.5,0.875,69.25,7.657500000000079,-0.008084732138300793,0.10182248341136634,1.5156300583263815
independent,0.25,2,visible,15,0.25,0.8333333333333334,89.25,5.895000000000089,-0.007455743613041042,0.06800825359767775,1.5192302315471276
independent,0.25,2,visible,16,0.5,0.9166666666666667,63.5,8.56500000000007,-0.00986874435904136,0.10557949187760733,1.5138990611559018
independent,0.25,2,visible,17,0.25,0.8333333333333334,98.0,5.370000000000116,-0.007458631527935362,0.07453072791227695,1.5157552557796123
independent,0.25,2,visible,18,1.0,1.0,35.5,11.37000000000004,-0.016618085545830812,0.17589143823553618,1.500549108691784
independent,0.25,2,visible,19,1.0,1.0,38.5,11.190000000000047,-0.017824607966501566,0.10121343581461477,1.5106032849304716
independent,0.25,2,visible,20,0.75,0.9166666666666666,46.75,9.570000000000045,-0.017120136089822265,0.13179754916958777,1.5165316128151611
independent,0.25,2,visible,21,1.0,1.0,42.5,10.950000000000049,-0.0161476617924515,0.1270961780828335,1.4993196744883488
independent,0.25,2,visible,22,0.75,0.9583333333333334,66.0,8.977500000000077,-0.008471271203274568,0.09419837731462473,1.5026367969851255
independent,0.25,2,visible,23,0.75,0.9583333333333334,55.0,9.637500000000054,-0.01574374954889258,0.13282231065691355,1.4953552310812848
independent,0.25,2,visible,24,1.0,1.0,45.75,10.755000000000049,-0.018149207706212547,0.1262355929113452,1.485520699775769
independent,0.25,2,visible,25,1.0,1.0,39.75,11.115000000000046,-0.017609012871566913,0.1150667922055945,1.4934562883480254
independent,0.25,2,visible,26,0.75,0.9166666666666666,81.5,7.485000000000098,-0.00814922138383289,0.10243492996616642,1.4950629761327736
independent,0.25,2,visible,27,0.5,0.9166666666666667,87.75,7.110000000000108,-0.00886057455561315,0.09936898519659947,1.483961840600785
independent,0.25,2,visible,28,0.5,0.9166666666666667,77.5,7.725000000000091,-0.008781110937940277,0.0984341630915145,1.4775588108484525
independent,0.25,2,visible,29,1.0,1.0,42.25,10.965000000000051,-0.016990251447032922,0.12552724219881492,1.4646267784819573
independent,0.25,2,visible,30,1.0,1.0,35.5,11.37000000000004,-0.020098626391658863,0.17160481075534761,1.450325518295086
independent,0.5,0,visible,1,0.5,0.8333333333333334,84.5,12.430000000000097,-0.023140360924255237,0.19382831869497197,1.6024000251224113
independent,0.5,0,visible,2,0.75,0.9583333333333334,67.0,16.105000000000075,-0.013156585108000532,0.28745457704400895,1.5994675054888114
independent,0.5,0,visible,3,1.0,1.0,52.25,17.865000000000045,-0.009577902739743526,0.43314380707842276,1.5924288183904984
independent,0.5,0,visible,4,0.75,0.9583333333333334,79.25,15.37000000000004,-0.007744381879491095,0.19124517772394992,1.5851569114489736
independent,0.5,0,visible,5,0.75,0.9583333333333334,62.0,16.405000000000058,-0.008704680854481827,0.21150197639377433,1.577667075568342
independent,0.5,0,visible,6,0.5,0.875,85.25,13.260000000000097,-0.007458991033790687,0.20752576215110077,1.5732700170863732
independent,0.5,0,visible,7,0.5,0.9166666666666667,79.25,14.495000000000061,-0.008903225126991656,0.27238359732697826,1.5656297070614655
independent,0.5,0,visible,8,0.75,0.9166666666666666,64.5,15.38000000000005,-0.009414292414749953,0.1820178615077789,1.5555681165713906
independent,0.5,0,visible,9,0.5,0.875,78.0,13.695000000000093,-0.004524388212674704,0.21886821344724774,1.556539498078657
independent,0.5,0,visible,10,0.5,0.9166666666666667,84.25,14.195000000000103,-0.005516914515900902,0.1692059763386368,1.5588511722335936
